,deal_id,snapshot_date,stage,forecast_category,amount,close_date,owner_id,stage_change,stage_start_date,days_in_stage,stalled
2894,deal_375,2025-02-03,Proposal,Best Case,72391,2025-01-12,owner_13,False,2025-01-06,28,False
2895,deal_375,2025-02-10,Negotiation,Commit,76778,2025-02-12,owner_13,True,2025-02-10,0,False
6895,deal_376,2024-04-08,Prospecting,Pipeline,24687,2024-05-19,owner_7,True,2024-04-08,0,False
6896,deal_376,2024-04-15,Prospecting,Pipeline,22226,2024-05-19,owner_7,False,2024-04-08,7,False
6897,deal_376,2024-04-22,Prospecting,Pipeline,20290,2024-05-19,owner_7,False,2024-04-08,14,False
6898,deal_376,2024-04-29,Qualification,Pipeline,23890,2024-05-19,owner_7,True,2024-04-29,0,False
6899,deal_376,2024-05-06,Qualification,Pipeline,22702,2024-05-19,owner_7,False,2024-04-29,7,False
6900,deal_376,2024-05-13,Proposal,Best Case,23659,2024-05-19,owner_7,True,2024-05-13,0,False
5453,deal_377,2024-05-13,Prospecting,Pipeline,15671,2024-10-05,owner_5,True,2024-05-13,0,False
5454,deal_377,2024-05-20,Prospecting,Pipeline,13601,2024-11-05,owner_5,False,2024-05-13,7,False
5455,deal_377,2024-05-27,Prospecting,Pipeline,18305,2024-07-05,owner_5,False,2024-05-13,14,False
5456,deal_377,2024-06-03,Prospecting,Pipeline,15303,2024-11-05,owner_5,False,2024-05-13,21,False
5457,deal_377,2024-06-10,Prospecting,Pipeline,17902,2024-10-05,owner_5,False,2024-05-13,28,False
5458,deal_377,2024-06-17,Prospecting,Pipeline,17014,2024-07-05,owner_5,False,2024-05-13,35,True
5459,deal_377,2024-06-24,Prospecting,Pipeline,17823,2024-11-05,owner_5,False,2024-05-13,42,True
5460,deal_377,2024-07-01,Prospecting,Pipeline,15681,2024-08-05,owner_5,False,2024-05-13,49,True
5461,deal_377,2024-07-08,Qualification,Pipeline,17036,2024-10-05,owner_5,True,2024-07-08,0,False
5462,deal_377,2024-07-15,Qualification,Pipeline,17914,2024-07-05,owner_5,False,2024-07-08,7,False
5463,deal_377,2024-07-22,Qualification,Pipeline,13472,2024-10-05,owner_5,False,2024-07-08,14,False
5464,deal_377,2024-07-29,Qualification,Pipeline,14601,2024-11-05,owner_5,False,2024-07-08,21,False
5465,deal_377,2024-08-05,Qualification,Pipeline,18425,2024-11-05,owner_5,False,2024-07-08,28,False
5466,deal_377,2024-08-12,Qualification,Pipeline,17979,2024-10-05,owner_5,False,2024-07-08,35,True
5467,deal_377,2024-08-19,Qualification,Pipeline,13243,2024-07-05,owner_5,False,2024-07-08,42,True
5468,deal_377,2024-08-26,Qualification,Pipeline,17814,2024-07-05,owner_5,False,2024-07-08,49,True
5469,deal_377,2024-09-02,Proposal,Best Case,15613,2024-09-05,owner_5,True,2024-09-02,0,False
2150,deal_378,2025-04-07,Prospecting,Pipeline,197440,2025-07-19,owner_12,True,2025-04-07,0,False
2151,deal_378,2025-04-14,Prospecting,Pipeline,197440,2025-07-19,owner_12,False,2025-04-07,7,False
2152,deal_378,2025-04-21,Prospecting,Pipeline,197440,2025-07-19,owner_12,False,2025-04-07,14,False
2153,deal_378,2025-04-28,Qualification,Pipeline,197440,2025-07-19,owner_12,True,2025-04-28,0,False
2154,deal_378,2025-05-05,Qualification,Pipeline,197440,2025-07-19,owner_12,False,2025-04-28,7,False
2155,deal_378,2025-05-12,Qualification,Pipeline,197440,2025-07-19,owner_12,False,2025-04-28,14,False
2156,deal_378,2025-05-19,Proposal,Best Case,197440,2025-07-19,owner_12,True,2025-05-19,0,False
2157,deal_378,2025-05-26,Proposal,Best Case,197440,2025-07-19,owner_12,False,2025-05-19,7,False
2158,deal_378,2025-06-02,Proposal,Best Case,197440,2025-07-19,owner_12,False,2025-05-19,14,False
2159,deal_378,2025-06-09,Negotiation,Commit,197440,2025-07-19,owner_12,True,2025-06-09,0,False
2160,deal_379,2024-06-10,Prospecting,Pipeline,87901,2024-07-27,owner_12,True,2024-06-10,0,False
2161,deal_379,2024-06-17,Prospecting,Pipeline,123246,2024-07-27,owner_12,False,2024-06-10,7,False
2162,deal_379,2024-06-24,Prospecting,Pipeline,104607,2024-07-27,owner_12,False,2024-06-10,14,False
2163,deal_379,2024-07-01,Prospecting,Pipeline,124561,2024-07-27,owner_12,False,2024-06-10,21,False
2164,deal_379,2024-07-08,Prospecting,Pipeline,106757,2024-07-27,owner_12,False,2024-06-10,28,False
2165,deal_379,2024-07-15,Prospecting,Pipeline,98033,2024-07-27,owner_12,False,2024-06-10,35,True
2166,deal_379,2024-07-22,Qualification,Pipeline,105690,2024-07-27,owner_12,True,2024-07-22,0,False
4973,deal_38,2024-04-15,Prospecting,Pipeline,16056,2024-09-03,owner_5,True,2024-04-15,0,False
4974,deal_38,2024-04-22,Prospecting,Pipeline,16979,2024-07-03,owner_5,False,2024-04-15,7,False
4975,deal_38,2024-04-29,Prospecting,Pipeline,16933,2024-09-03,owner_5,False,2024-04-15,14,False
4976,deal_38,2024-05-06,Prospecting,Pipeline,21020,2024-09-03,owner_5,False,2024-04-15,21,False
4977,deal_38,2024-05-13,Prospecting,Pipeline,16180,2024-09-03,owner_5,False,2024-04-15,28,False
4978,deal_38,2024-05-20,Qualification,Pipeline,17311,2024-07-03,owner_5,True,2024-05-20,0,False
4979,deal_38,2024-05-27,Qualification,Pipeline,21765,2024-10-03,owner_5,False,2024-05-20,7,False
4980,deal_38,2024-06-03,Qualification,Pipeline,21956,2024-09-03,owner_5,False,2024-05-20,14,False
4981,deal_38,2024-06-10,Qualification,Pipeline,17888,2024-09-03,owner_5,False,2024-05-20,21,False
4982,deal_38,2024-06-17,Qualification,Pipeline,19485,2024-10-03,owner_5,False,2024-05-20,28,False
4983,deal_38,2024-06-24,Proposal,Best Case,19939,2024-07-03,owner_5,True,2024-06-24,0,False
4984,deal_38,2024-07-01,Proposal,Best Case,18470,2024-10-03,owner_5,False,2024-06-24,7,False
4985,deal_38,2024-07-08,Proposal,Best Case,19033,2024-09-03,owner_5,False,2024-06-24,14,False
4986,deal_38,2024-07-15,Proposal,Best Case,17169,2024-06-03,owner_5,False,2024-06-24,21,False
4987,deal_38,2024-07-22,Proposal,Best Case,22576,2024-10-03,owner_5,False,2024-06-24,28,False
4988,deal_38,2024-07-29,Negotiation,Best Case,18986,2024-08-03,owner_5,True,2024-07-29,0,False
1010,deal_380,2025-03-10,Prospecting,Pipeline,61470,2025-04-15,owner_10,True,2025-03-10,0,False
1011,deal_380,2025-03-17,Prospecting,Pipeline,61470,2025-04-15,owner_10,False,2025-03-10,7,False
1012,deal_380,2025-03-24,Prospecting,Pipeline,61470,2025-04-15,owner_10,False,2025-03-10,14,False
1013,deal_380,2025-03-31,Prospecting,Pipeline,61470,2025-04-15,owner_10,False,2025-03-10,21,False
1014,deal_380,2025-04-07,Prospecting,Pipeline,61470,2025-04-15,owner_10,False,2025-03-10,28,False
1015,deal_380,2025-04-14,Qualification,Pipeline,61470,2025-04-15,owner_10,True,2025-04-14,0,False
8077,deal_381,2024-03-18,Prospecting,Pipeline,18471,2024-07-21,owner_9,True,2024-03-18,0,False
8078,deal_381,2024-03-25,Prospecting,Pipeline,18471,2024-07-21,owner_9,False,2024-03-18,7,False
8079,deal_381,2024-04-01,Prospecting,Pipeline,18471,2024-07-21,owner_9,False,2024-03-18,14,False
8080,deal_381,2024-04-08,Prospecting,Pipeline,18471,2024-04-21,owner_9,False,2024-03-18,21,False
8081,deal_381,2024-04-15,Prospecting,Pipeline,18471,2024-07-21,owner_9,False,2024-03-18,28,False
8082,deal_381,2024-04-22,Prospecting,Pipeline,18471,2024-07-21,owner_9,False,2024-03-18,35,True
8083,deal_381,2024-04-29,Prospecting,Pipeline,18471,2024-04-21,owner_9,False,2024-03-18,42,True
8084,deal_381,2024-05-06,Prospecting,Pipeline,18471,2024-06-21,owner_9,False,2024-03-18,49,True
8085,deal_381,2024-05-13,Prospecting,Pipeline,18471,2024-03-21,owner_9,False,2024-03-18,56,True
8086,deal_381,2024-05-20,Prospecting,Pipeline,18471,2024-05-21,owner_9,False,2024-03-18,63,True
1016,deal_382,2024-09-09,Prospecting,Pipeline,71585,2024-11-30,owner_10,True,2024-09-09,0,False
1017,deal_382,2024-09-16,Prospecting,Pipeline,71585,2024-11-30,owner_10,False,2024-09-09,7,False
1018,deal_382,2024-09-23,Prospecting,Pipeline,71585,2024-11-30,owner_10,False,2024-09-09,14,False
1019,deal_382,2024-09-30,Prospecting,Pipeline,71585,2024-11-30,owner_10,False,2024-09-09,21,False
1020,deal_382,2024-10-07,Prospecting,Pipeline,71585,2024-11-30,owner_10,False,2024-09-09,28,False
1021,deal_382,2024-10-14,Prospecting,Pipeline,71585,2024-11-30,owner_10,False,2024-09-09,35,True
1022,deal_382,2024-10-21,Qualification,Pipeline,71585,2024-11-30,owner_10,True,2024-10-21,0,False
1023,deal_382,2024-10-28,Qualification,Pipeline,71585,2024-11-30,owner_10,False,2024-10-21,7,False
1024,deal_382,2024-11-04,Qualification,Pipeline,71585,2024-11-30,owner_10,False,2024-10-21,14,False
1025,deal_382,2024-11-11,Qualification,Pipeline,71585,2024-11-30,owner_10,False,2024-10-21,21,False
1026,deal_382,2024-11-18,Qualification,Pipeline,71585,2024-11-30,owner_10,False,2024-10-21,28,False
1027,deal_382,2024-11-25,Proposal,Best Case,71585,2024-11-30,owner_10,True,2024-11-25,0,False
1538,deal_383,2024-07-15,Prospecting,Pipeline,63719,2024-12-10,owner_11,True,2024-07-15,0,False
1539,deal_383,2024-07-22,Prospecting,Pipeline,63719,2024-12-10,owner_11,False,2024-07-15,7,False
1540,deal_383,2024-07-29,Prospecting,Pipeline,63719,2024-12-10,owner_11,False,2024-07-15,14,False
1541,deal_383,2024-08-05,Prospecting,Pipeline,63719,2024-12-10,owner_11,False,2024-07-15,21,False
1542,deal_383,2024-08-12,Prospecting,Pipeline,63719,2024-12-10,owner_11,False,2024-07-15,28,False
1543,deal_383,2024-08-19,Prospecting,Pipeline,63719,2024-12-10,owner_11,False,2024-07-15,35,True
1544,deal_383,2024-08-26,Qualification,Pipeline,63719,2024-12-10,owner_11,True,2024-08-26,0,False
1545,deal_383,2024-09-02,Qualification,Pipeline,63719,2024-12-10,owner_11,False,2024-08-26,7,False
1546,deal_383,2024-09-09,Qualification,Pipeline,63719,2024-12-10,owner_11,False,2024-08-26,14,False
1547,deal_383,2024-09-16,Qualification,Pipeline,63719,2024-12-10,owner_11,False,2024-08-26,21,False
1548,deal_383,2024-09-23,Qualification,Pipeline,63719,2024-12-10,owner_11,False,2024-08-26,28,False
1549,deal_383,2024-09-30,Proposal,Best Case,63719,2024-12-10,owner_11,True,2024-09-30,0,False
1550,deal_383,2024-10-07,Proposal,Best Case,63719,2024-12-10,owner_11,False,2024-09-30,7,False
1551,deal_383,2024-10-14,Proposal,Best Case,63719,2024-12-10,owner_11,False,2024-09-30,14,False
1552,deal_383,2024-10-21,Proposal,Best Case,63719,2024-12-10,owner_11,False,2024-09-30,21,False
1553,deal_383,2024-10-28,Proposal,Best Case,63719,2024-12-10,owner_11,False,2024-09-30,28,False
1554,deal_383,2024-11-04,Negotiation,Best Case,63719,2024-12-10,owner_11,True,2024-11-04,0,False
1555,deal_383,2024-11-11,Negotiation,Best Case,63719,2024-12-10,owner_11,False,2024-11-04,7,False
1556,deal_383,2024-11-18,Negotiation,Best Case,63719,2024-12-10,owner_11,False,2024-11-04,14,False
1557,deal_383,2024-11-25,Negotiation,Best Case,63719,2024-12-10,owner_11,False,2024-11-04,21,False
1558,deal_383,2024-12-02,Negotiation,Best Case,63719,2024-12-10,owner_11,False,2024-11-04,28,False
1559,deal_383,2024-12-09,Closed Won,Closed,63719,2024-12-10,owner_11,True,2024-12-09,0,False
7383,deal_384,2024-09-16,Prospecting,Pipeline,19555,2024-12-13,owner_8,True,2024-09-16,0,False
7384,deal_384,2024-09-23,Prospecting,Pipeline,19555,2024-12-13,owner_8,False,2024-09-16,7,False
7385,deal_384,2024-09-30,Prospecting,Pipeline,19555,2024-12-13,owner_8,False,2024-09-16,14,False
7386,deal_384,2024-10-07,Prospecting,Pipeline,19555,2024-12-13,owner_8,False,2024-09-16,21,False
7387,deal_384,2024-10-14,Prospecting,Pipeline,19555,2024-12-13,owner_8,False,2024-09-16,28,False
7388,deal_384,2024-10-21,Prospecting,Pipeline,19555,2024-12-13,owner_8,False,2024-09-16,35,True
7389,deal_384,2024-10-28,Qualification,Pipeline,19555,2024-12-13,owner_8,True,2024-10-28,0,False
7390,deal_384,2024-11-04,Qualification,Pipeline,19555,2024-12-13,owner_8,False,2024-10-28,7,False
7391,deal_384,2024-11-11,Qualification,Pipeline,19555,2024-12-13,owner_8,False,2024-10-28,14,False
7392,deal_384,2024-11-18,Qualification,Pipeline,19555,2024-12-13,owner_8,False,2024-10-28,21,False
7393,deal_384,2024-11-25,Qualification,Pipeline,19555,2024-12-13,owner_8,False,2024-10-28,28,False
7394,deal_384,2024-12-02,Qualification,Pipeline,19555,2024-12-13,owner_8,False,2024-10-28,35,True
7395,deal_384,2024-12-09,Proposal,Best Case,19555,2024-12-13,owner_8,True,2024-12-09,0,False
7396,deal_385,2024-12-16,Prospecting,Pipeline,22150,2025-06-01,owner_8,True,2024-12-16,0,False
7397,deal_385,2024-12-23,Prospecting,Pipeline,20129,2025-06-01,owner_8,False,2024-12-16,7,False
7398,deal_385,2024-12-30,Prospecting,Pipeline,24504,2025-06-01,owner_8,False,2024-12-16,14,False
7399,deal_385,2025-01-06,Prospecting,Pipeline,18929,2025-06-01,owner_8,False,2024-12-16,21,False
7400,deal_385,2025-01-13,Prospecting,Pipeline,20259,2025-06-01,owner_8,False,2024-12-16,28,False
7401,deal_385,2025-01-20,Prospecting,Pipeline,20941,2025-06-01,owner_8,False,2024-12-16,35,True
7402,deal_385,2025-01-27,Prospecting,Pipeline,20274,2025-06-01,owner_8,False,2024-12-16,42,True
7403,deal_385,2025-02-03,Prospecting,Pipeline,17273,2025-06-01,owner_8,False,2024-12-16,49,True
7404,deal_385,2025-02-10,Prospecting,Pipeline,21147,2025-06-01,owner_8,False,2024-12-16,56,True
7405,deal_385,2025-02-17,Prospecting,Pipeline,20920,2025-06-01,owner_8,False,2024-12-16,63,True
7406,deal_385,2025-02-24,Prospecting,Pipeline,16996,2025-06-01,owner_8,False,2024-12-16,70,True
7407,deal_385,2025-03-03,Prospecting,Pipeline,17075,2025-06-01,owner_8,False,2024-12-16,77,True
7408,deal_385,2025-03-10,Prospecting,Pipeline,19746,2025-06-01,owner_8,False,2024-12-16,84,True
7409,deal_385,2025-03-17,Prospecting,Pipeline,22711,2025-06-01,owner_8,False,2024-12-16,91,True
7410,deal_385,2025-03-24,Prospecting,Pipeline,17540,2025-06-01,owner_8,False,2024-12-16,98,True
7411,deal_385,2025-03-31,Prospecting,Pipeline,22561,2025-06-01,owner_8,False,2024-12-16,105,True
7412,deal_385,2025-04-07,Prospecting,Pipeline,22012,2025-06-01,owner_8,False,2024-12-16,112,True
7413,deal_385,2025-04-14,Prospecting,Pipeline,24865,2025-06-01,owner_8,False,2024-12-16,119,True
7414,deal_385,2025-04-21,Prospecting,Pipeline,23217,2025-06-01,owner_8,False,2024-12-16,126,True
7415,deal_385,2025-04-28,Prospecting,Pipeline,16933,2025-06-01,owner_8,False,2024-12-16,133,True
7416,deal_385,2025-05-05,Prospecting,Pipeline,19520,2025-06-01,owner_8,False,2024-12-16,140,True
7417,deal_385,2025-05-12,Prospecting,Pipeline,16636,2025-06-01,owner_8,False,2024-12-16,147,True
7418,deal_385,2025-05-19,Prospecting,Pipeline,20832,2025-06-01,owner_8,False,2024-12-16,154,True
7419,deal_385,2025-05-26,Prospecting,Pipeline,20792,2025-06-01,owner_8,False,2024-12-16,161,True
5470,deal_386,2025-04-28,Prospecting,Pipeline,46362,2025-08-04,owner_5,True,2025-04-28,0,False
5471,deal_386,2025-05-05,Prospecting,Pipeline,46362,2025-08-04,owner_5,False,2025-04-28,7,False
5472,deal_386,2025-05-12,Qualification,Pipeline,46362,2025-10-04,owner_5,True,2025-05-12,0,False
5473,deal_386,2025-05-19,Proposal,Best Case,46362,2025-10-04,owner_5,True,2025-05-19,0,False
5474,deal_386,2025-05-26,Proposal,Best Case,46362,2025-11-04,owner_5,False,2025-05-19,7,False
5475,deal_386,2025-06-02,Negotiation,Best Case,46362,2025-07-04,owner_5,True,2025-06-02,0,False
5476,deal_386,2025-06-09,Closed Won,Closed,46362,2025-09-04,owner_5,True,2025-06-09,0,False
3957,deal_387,2025-02-24,Prospecting,Pipeline,81321,2025-06-16,owner_3,True,2025-02-24,0,False
3958,deal_387,2025-03-03,Prospecting,Pipeline,81321,2025-05-16,owner_3,False,2025-02-24,7,False
3959,deal_387,2025-03-10,Prospecting,Pipeline,81321,2025-08-16,owner_3,False,2025-02-24,14,False
3960,deal_387,2025-03-17,Prospecting,Pipeline,81321,2025-08-16,owner_3,False,2025-02-24,21,False
3961,deal_387,2025-03-24,Qualification,Pipeline,81321,2025-08-16,owner_3,True,2025-03-24,0,False
3962,deal_387,2025-03-31,Qualification,Pipeline,81321,2025-08-16,owner_3,False,2025-03-24,7,False
3963,deal_387,2025-04-07,Qualification,Pipeline,81321,2025-05-16,owner_3,False,2025-03-24,14,False
3964,deal_387,2025-04-14,Qualification,Pipeline,81321,2025-08-16,owner_3,False,2025-03-24,21,False
3965,deal_387,2025-04-21,Proposal,Best Case,81321,2025-08-16,owner_3,True,2025-04-21,0,False
3966,deal_387,2025-04-28,Proposal,Best Case,81321,2025-09-16,owner_3,False,2025-04-21,7,False
3967,deal_387,2025-05-05,Proposal,Best Case,81321,2025-05-16,owner_3,False,2025-04-21,14,False
3968,deal_387,2025-05-12,Proposal,Best Case,81321,2025-08-16,owner_3,False,2025-04-21,21,False
3969,deal_387,2025-05-19,Negotiation,Best Case,81321,2025-06-16,owner_3,True,2025-05-19,0,False
3970,deal_387,2025-05-26,Negotiation,Best Case,81321,2025-09-16,owner_3,False,2025-05-19,7,False
3971,deal_387,2025-06-02,Negotiation,Best Case,81321,2025-05-16,owner_3,False,2025-05-19,14,False
3972,deal_387,2025-06-09,Closed Won,Closed,81321,2025-07-16,owner_3,True,2025-06-09,0,False
4542,deal_389,2024-01-29,Prospecting,Pipeline,59953,2024-04-26,owner_4,True,2024-01-29,0,False
4543,deal_389,2024-02-05,Prospecting,Pipeline,59953,2024-04-26,owner_4,False,2024-01-29,7,False
4544,deal_389,2024-02-12,Prospecting,Pipeline,59953,2024-04-26,owner_4,False,2024-01-29,14,False
4545,deal_389,2024-02-19,Prospecting,Pipeline,59953,2024-04-26,owner_4,False,2024-01-29,21,False
4546,deal_389,2024-02-26,Prospecting,Pipeline,59953,2024-04-26,owner_4,False,2024-01-29,28,False
4547,deal_389,2024-03-04,Prospecting,Pipeline,59953,2024-04-26,owner_4,False,2024-01-29,35,True
4548,deal_389,2024-03-11,Qualification,Pipeline,59953,2024-04-26,owner_4,True,2024-03-11,0,False
4549,deal_389,2024-03-18,Qualification,Pipeline,59953,2024-04-26,owner_4,False,2024-03-11,7,False
4550,deal_389,2024-03-25,Qualification,Pipeline,59953,2024-04-26,owner_4,False,2024-03-11,14,False
4551,deal_389,2024-04-01,Qualification,Pipeline,59953,2024-04-26,owner_4,False,2024-03-11,21,False
4552,deal_389,2024-04-08,Qualification,Pipeline,59953,2024-04-26,owner_4,False,2024-03-11,28,False
4553,deal_389,2024-04-15,Qualification,Pipeline,59953,2024-04-26,owner_4,False,2024-03-11,35,True
4554,deal_389,2024-04-22,Proposal,Best Case,59953,2024-04-26,owner_4,True,2024-04-22,0,False
767,deal_39,2024-05-06,Prospecting,Pipeline,103073,2024-12-08,owner_10,True,2024-05-06,0,False
768,deal_39,2024-05-13,Prospecting,Pipeline,79992,2024-08-08,owner_10,False,2024-05-06,7,False
769,deal_39,2024-05-20,Prospecting,Pipeline,101956,2024-11-08,owner_10,False,2024-05-06,14,False
770,deal_39,2024-05-27,Prospecting,Pipeline,90034,2024-11-08,owner_10,False,2024-05-06,21,False
771,deal_39,2024-06-03,Prospecting,Pipeline,83064,2024-08-08,owner_10,False,2024-05-06,28,False
772,deal_39,2024-06-10,Prospecting,Pipeline,102297,2024-11-08,owner_10,False,2024-05-06,35,True
773,deal_39,2024-06-17,Prospecting,Pipeline,97886,2024-09-08,owner_10,False,2024-05-06,42,True
774,deal_39,2024-06-24,Prospecting,Pipeline,101569,2024-11-08,owner_10,False,2024-05-06,49,True
775,deal_39,2024-07-01,Qualification,Pipeline,104832,2024-09-08,owner_10,True,2024-07-01,0,False
776,deal_39,2024-07-08,Qualification,Pipeline,80960,2024-11-08,owner_10,False,2024-07-01,7,False
777,deal_39,2024-07-15,Qualification,Pipeline,97506,2024-08-08,owner_10,False,2024-07-01,14,False
778,deal_39,2024-07-22,Qualification,Pipeline,113648,2024-12-08,owner_10,False,2024-07-01,21,False
779,deal_39,2024-07-29,Qualification,Pipeline,112121,2024-09-08,owner_10,False,2024-07-01,28,False
780,deal_39,2024-08-05,Qualification,Pipeline,105746,2024-12-08,owner_10,False,2024-07-01,35,True
781,deal_39,2024-08-12,Qualification,Pipeline,85992,2024-09-08,owner_10,False,2024-07-01,42,True
782,deal_39,2024-08-19,Proposal,Best Case,89900,2024-08-08,owner_10,True,2024-08-19,0,False
783,deal_39,2024-08-26,Proposal,Best Case,103235,2024-12-08,owner_10,False,2024-08-19,7,False
784,deal_39,2024-09-02,Proposal,Best Case,93308,2024-12-08,owner_10,False,2024-08-19,14,False
785,deal_39,2024-09-09,Proposal,Best Case,99195,2024-11-08,owner_10,False,2024-08-19,21,False
786,deal_39,2024-09-16,Proposal,Best Case,95085,2024-09-08,owner_10,False,2024-08-19,28,False
787,deal_39,2024-09-23,Proposal,Best Case,107312,2024-09-08,owner_10,False,2024-08-19,35,True
788,deal_39,2024-09-30,Proposal,Best Case,93960,2024-09-08,owner_10,False,2024-08-19,42,True
789,deal_39,2024-10-07,Negotiation,Commit,96044,2024-10-08,owner_10,True,2024-10-07,0,False
359,deal_390,2025-03-17,Prospecting,Pipeline,24467,2025-07-29,owner_1,True,2025-03-17,0,False
360,deal_390,2025-03-24,Prospecting,Pipeline,23467,2025-07-29,owner_1,False,2025-03-17,7,False
361,deal_390,2025-03-31,Prospecting,Pipeline,22842,2025-07-29,owner_1,False,2025-03-17,14,False
362,deal_390,2025-04-07,Prospecting,Pipeline,24276,2025-07-29,owner_1,False,2025-03-17,21,False
363,deal_390,2025-04-14,Prospecting,Pipeline,20098,2025-07-29,owner_1,False,2025-03-17,28,False
